locationID,deploymentID,latitude,longitude,deploymentStart,deploymentEnd,baitUse,cameraID,cameraModel
DONA_0050,DONA_0050_12,36.810931,-6.381055,2024-04-07T10:55:00Z,2024-06-10T11:23:00Z,FALSE,63,generic_model
DONA_0050,DONA_0050_13,36.810931,-6.381055,2024-06-10T11:23:00Z,2024-09-04T11:13:00Z,FALSE,63,generic_model
DONA_0050,DONA_0050_14,36.810931,-6.381055,2024-09-04T11:13:00Z,2024-11-04T13:22:00Z,FALSE,63,generic_model
DONA_0050,DONA_0050_15,36.810931,-6.381055,2024-11-04T13:22:00Z,2025-01-13T11:58:00Z,FALSE,63,generic_model
DONA_0050,DONA_0050_16,36.810931,-6.381055,2025-01-13T11:58:00Z,2025-03-15T11:44:00Z,FALSE,63,generic_model
DONA_0050,DONA_0050_17,36.810931,-6.381055,2025-03-15T11:44:00Z,2025-03-15T12:36:01Z,FALSE,63,generic_model
DONA_0051,DONA_0051_1,36.798937,-6.369294,2022-06-11T11:36:11Z,2022-07-22T10:27:00Z,FALSE,55,generic_model
DONA_0051,DONA_0051_2,36.798937,-6.369294,2022-07-22T10:27:00Z,2022-09-14T11:08:00Z,FALSE,55,generic_model
DONA_0051,DONA_0051_3,36.798937,-6.369294,2022-09-14T11:08:00Z,2022-11-24T12:22:00Z,FALSE,55,generic_model
DONA_0051,DONA_0051_4,36.798937,-6.369294,2022-11-24T12:22:00Z,2023-01-18T11:39:00Z,FALSE,55,generic_model
DONA_0051,DONA_0051_5,36.798937,-6.369294,2023-01-18T11:39:00Z,2023-03-15T17:08:00Z,FALSE,55,generic_model
DONA_0051,DONA_0051_6,36.798937,-6.369294,2023-03-15T17:08:00Z,2023-05-09T11:27:00Z,FALSE,55,generic_model
DONA_0051,DONA_0051_7,36.798937,-6.369294,2023-05-09T11:27:00Z,2023-07-05T10:20:00Z,FALSE,55,generic_model
DONA_0051,DONA_0051_8,36.798937,-6.369294,2023-07-05T10:20:00Z,2023-10-03T12:08:00Z,FALSE,55,generic_model
DONA_0051,DONA_0051_9,36.798937,-6.369294,2023-10-03T12:08:00Z,2023-11-17T13:14:00Z,FALSE,55,generic_model
DONA_0051,DONA_0051_10,36.798937,-6.369294,2023-11-17T13:14:00Z,2024-01-16T10:51:00Z,FALSE,55,generic_model
DONA_0051,DONA_0051_11,36.798937,-6.369294,2024-01-16T10:51:00Z,2024-04-07T11:20:00Z,FALSE,55,generic_model
DONA_0051,DONA_0051_12,36.798937,-6.369294,2024-04-07T11:20:00Z,2024-06-10T11:46:00Z,FALSE,55,generic_model
DONA_0051,DONA_0051_13,36.798937,-6.369294,2024-06-10T11:46:00Z,2024-09-04T11:34:00Z,FALSE,55,generic_model
DONA_0051,DONA_0051_14,36.798937,-6.369294,2024-09-04T11:34:00Z,2024-11-04T13:46:00Z,FALSE,55,generic_model
DONA_0051,DONA_0051_15,36.798937,-6.369294,2024-11-04T13:46:00Z,2025-01-13T12:17:00Z,FALSE,55,generic_model
DONA_0051,DONA_0051_16,36.798937,-6.369294,2025-01-13T12:17:00Z,2025-03-15T12:03:00Z,FALSE,55,generic_model
DONA_0051,DONA_0051_17,36.798937,-6.369294,2025-03-15T12:03:00Z,2025-03-15T12:56:01Z,FALSE,55,generic_model
DONA_0052,DONA_0052_1,36.84712,-6.380653,2022-06-11T14:05:19Z,2022-07-22T09:42:00Z,FALSE,54,generic_model
DONA_0052,DONA_0052_2,36.84712,-6.380653,2022-07-22T09:42:00Z,2022-09-14T12:52:00Z,FALSE,54,generic_model
DONA_0052,DONA_0052_3,36.84712,-6.380653,2022-09-14T12:52:00Z,2022-11-24T13:54:00Z,FALSE,54,generic_model
DONA_0052,DONA_0052_4,36.84712,-6.380653,2022-11-24T13:54:00Z,2023-01-18T12:32:00Z,FALSE,54,generic_model
DONA_0052,DONA_0052_5,36.84712,-6.380653,2023-01-18T12:32:00Z,2023-03-15T17:53:00Z,FALSE,54,generic_model
DONA_0052,DONA_0052_6,36.84712,-6.380653,2023-03-15T17:53:00Z,2023-05-09T13:09:00Z,FALSE,54,generic_model
DONA_0052,DONA_0052_7,36.84712,-6.380653,2023-05-09T13:09:00Z,2023-07-05T12:19:00Z,FALSE,54,generic_model
DONA_0052,DONA_0052_8,36.84712,-6.380653,2023-07-05T12:19:00Z,2023-10-03T13:08:00Z,FALSE,54,generic_model
DONA_0052,DONA_0052_9,36.84712,-6.380653,2023-10-03T13:08:00Z,2023-11-17T14:46:00Z,FALSE,54,generic_model
DONA_0052,DONA_0052_10,36.84712,-6.380653,2023-11-17T14:46:00Z,2024-01-16T11:53:00Z,FALSE,54,generic_model
DONA_0052,DONA_0052_11,36.84712,-6.380653,2024-01-16T11:53:00Z,2024-04-07T13:29:00Z,FALSE,54,generic_model
DONA_0052,DONA_0052_12,36.84712,-6.380653,2024-04-07T13:29:00Z,2024-06-10T13:46:00Z,FALSE,54,generic_model
DONA_0052,DONA_0052_13,36.84712,-6.380653,2024-06-10T13:46:00Z,2024-09-04T13:29:00Z,FALSE,54,generic_model
DONA_0052,DONA_0052_14,36.84712,-6.380653,2024-09-04T13:29:00Z,2024-11-04T14:48:00Z,FALSE,54,generic_model
DONA_0052,DONA_0052_15,36.84712,-6.380653,2024-11-04T14:48:00Z,2025-01-13T13:15:00Z,FALSE,54,generic_model
DONA_0052,DONA_0052_16,36.84712,-6.380653,2025-01-13T13:15:00Z,2025-03-15T13:11:00Z,FALSE,54,generic_model
DONA_0052,DONA_0052_17,36.84712,-6.380653,2025-03-15T13:11:00Z,2025-03-15T14:04:01Z,FALSE,54,generic_model
DONA_0053,DONA_0053_1,36.9102,-6.39029,2022-06-11T16:14:00Z,2022-07-22T08:39:00Z,FALSE,57,generic_model
DONA_0053,DONA_0053_2,36.9102,-6.39029,2022-07-22T08:39:00Z,2022-09-14T14:01:00Z,FALSE,57,generic_model
DONA_0053,DONA_0053_3,36.9102,-6.39029,2022-09-14T14:01:00Z,2022-11-24T15:02:00Z,FALSE,57,generic_model
DONA_0053,DONA_0053_4,36.9102,-6.39029,2022-11-24T15:02:00Z,2023-01-18T14:44:00Z,FALSE,57,generic_model
DONA_0053,DONA_0053_5,36.9102,-6.39029,2023-01-18T14:44:00Z,2023-10-03T15:08:00Z,FALSE,57,generic_model
DONA_0053,DONA_0053_6,36.9102,-6.39029,2023-10-03T15:08:00Z,2023-11-17T16:05:00Z,FALSE,57,generic_model
DONA_0053,DONA_0053_7,36.9102,-6.39029,2023-11-17T16:05:00Z,2024-01-16T13:23:00Z,FALSE,57,generic_model
DONA_0053,DONA_0053_8,36.9102,-6.39029,2024-01-16T13:23:00Z,2024-09-04T15:36:00Z,FALSE,57,generic_model
DONA_0053,DONA_0053_9,36.9102,-6.39029,2024-09-04T15:36:00Z,2024-11-04T16:47:00Z,FALSE,57,generic_model
DONA_0053,DONA_0053_10,36.9102,-6.39029,2024-11-04T16:47:00Z,2025-01-13T14:42:00Z,FALSE,57,generic_model
DONA_0053,DONA_0053_11,36.9102,-6.39029,2025-01-13T14:42:00Z,2025-01-13T15:34:01Z,FALSE,57,generic_model
DONA_0054,DONA_0054_1,36.922747,-6.410007,2022-06-11T17:00:10Z,2022-07-22T08:21:00Z,FALSE,80,generic_model
DONA_0054,DONA_0054_2,36.922747,-6.410007,2022-07-22T08:21:00Z,2022-09-14T14:18:00Z,FALSE,80,generic_model
DONA_0054,DONA_0054_3,36.922747,-6.410007,2022-09-14T14:18:00Z,2022-11-24T15:17:00Z,FALSE,80,generic_model
DONA_0054,DONA_0054_4,36.922747,-6.410007,2022-11-24T15:17:00Z,2023-01-18T15:00:00Z,FALSE,80,generic_model
DONA_0054,DONA_0054_5,36.922747,-6.410007,2023-01-18T15:00:00Z,2023-03-16T14:09:00Z,FALSE,80,generic_model
DONA_0054,DONA_0054_6,36.922747,-6.410007,2023-03-16T14:09:00Z,2023-05-09T14:57:00Z,FALSE,80,generic_model
DONA_0054,DONA_0054_7,36.922747,-6.410007,2023-05-09T14:57:00Z,2023-07-05T13:44:00Z,FALSE,80,generic_model
DONA_0054,DONA_0054_8,36.922747,-6.410007,2023-07-05T13:44:00Z,2023-10-03T15:29:00Z,FALSE,80,generic_model
DONA_0054,DONA_0054_9,36.922747,-6.410007,2023-10-03T15:29:00Z,2023-11-17T16:23:00Z,FALSE,80,generic_model
DONA_0054,DONA_0054_10,36.922747,-6.410007,2023-11-17T16:23:00Z,2024-01-16T13:42:00Z,FALSE,80,generic_model
DONA_0054,DONA_0054_11,36.922747,-6.410007,2024-01-16T13:42:00Z,2024-04-07T16:06:00Z,FALSE,80,generic_model
DONA_0054,DONA_0054_12,36.922747,-6.410007,2024-04-07T16:06:00Z,2024-06-10T15:31:21Z,FALSE,80,generic_model
DONA_0055,DONA_0055_1,36.877506,-6.428059,2022-06-11T18:15:12Z,2022-07-22T12:58:00Z,FALSE,52,generic_model
DONA_0055,DONA_0055_2,36.877506,-6.428059,2022-07-22T12:58:00Z,2022-09-14T09:43:00Z,FALSE,52,generic_model
DONA_0055,DONA_0055_3,36.877506,-6.428059,2022-09-14T09:43:00Z,2022-11-24T10:39:00Z,FALSE,52,generic_model
DONA_0055,DONA_0055_4,36.877506,-6.428059,2022-11-24T10:39:00Z,2023-01-18T10:13:00Z,FALSE,52,generic_model
DONA_0055,DONA_0055_5,36.877506,-6.428059,2023-01-18T10:13:00Z,2023-03-15T15:58:00Z,FALSE,52,generic_model
DONA_0055,DONA_0055_6,36.877506,-6.428059,2023-03-15T15:58:00Z,2023-05-09T09:59:00Z,FALSE,52,generic_model
DONA_0055,DONA_0055_7,36.877506,-6.428059,2023-05-09T09:59:00Z,2023-07-05T08:56:00Z,FALSE,52,generic_model
DONA_0055,DONA_0055_8,36.877506,-6.428059,2023-07-05T08:56:00Z,2023-10-03T10:42:00Z,FALSE,52,generic_model
DONA_0055,DONA_0055_9,36.877506,-6.428059,2023-10-03T10:42:00Z,2023-11-17T10:58:00Z,FALSE,52,generic_model
DONA_0055,DONA_0055_10,36.877506,-6.428059,2023-11-17T10:58:00Z,2024-01-16T09:22:00Z,FALSE,52,generic_model
DONA_0055,DONA_0055_11,36.877506,-6.428059,2024-01-16T09:22:00Z,2024-04-07T09:37:00Z,FALSE,52,generic_model
DONA_0055,DONA_0055_12,36.877506,-6.428059,2024-04-07T09:37:00Z,2024-06-10T09:54:00Z,FALSE,52,generic_model
DONA_0055,DONA_0055_13,36.877506,-6.428059,2024-06-10T09:54:00Z,2024-09-04T09:30:00Z,FALSE,52,generic_model
DONA_0055,DONA_0055_14,36.877506,-6.428059,2024-09-04T09:30:00Z,2024-11-04T11:28:00Z,FALSE,52,generic_model
DONA_0055,DONA_0055_15,36.877506,-6.428059,2024-11-04T11:28:00Z,2025-01-13T10:48:00Z,FALSE,52,generic_model
DONA_0055,DONA_0055_16,36.877506,-6.428059,2025-01-13T10:48:00Z,2025-03-15T10:23:00Z,FALSE,52,generic_model
DONA_0055,DONA_0055_17,36.877506,-6.428059,2025-03-15T10:23:00Z,2025-03-15T11:15:01Z,FALSE,52,generic_model
DONA_0056,DONA_0056_1,37.135486,-6.42957,2022-06-12T08:28:22Z,2022-07-20T17:13:00Z,FALSE,69,generic_model
DONA_0056,DONA_0056_2,37.135486,-6.42957,2022-07-20T17:13:00Z,2022-09-15T07:50:00Z,FALSE,69,generic_model
DONA_0056,DONA_0056_3,37.135486,-6.42957,2022-09-15T07:50:00Z,2022-11-25T09:23:00Z,FALSE,69,generic_model
DONA_0056,DONA_0056_4,37.135486,-6.42957,2022-11-25T09:23:00Z,2023-01-17T09:41:00Z,FALSE,69,generic_model
DONA_0056,DONA_0056_5,37.135486,-6.42957,2023-01-17T09:41:00Z,2023-03-13T10:18:00Z,FALSE,69,generic_model
DONA_0056,DONA_0056_6,37.135486,-6.42957,2023-03-13T10:18:00Z,2023-05-10T07:37:00Z,FALSE,69,generic_model
DONA_0056,DONA_0056_7,37.135486,-6.42957,2023-05-10T07:37:00Z,2023-07-04T07:56:00Z,FALSE,69,generic_model
DONA_0056,DONA_0056_8,37.135486,-6.42957,2023-07-04T07:56:00Z,2023-10-05T08:06:00Z,FALSE,69,generic_model
DONA_0056,DONA_0056_9,37.135486,-6.42957,2023-10-05T08:06:00Z,2023-11-16T09:37:00Z,FALSE,69,generic_model
DONA_0056,DONA_0056_10,37.135486,-6.42957,2023-11-16T09:37:00Z,2024-01-19T09:50:00Z,FALSE,69,generic_model
DONA_0056,DONA_0056_11,37.135486,-6.42957,2024-01-19T09:50:00Z,2024-04-02T11:54:00Z,FALSE,69,generic_model
DONA_0056,DONA_0056_12,37.135486,-6.42957,2024-04-02T11:54:00Z,2024-06-13T08:10:00Z,FALSE,69,generic_model
DONA_0056,DONA_0056_13,37.135486,-6.42957,2024-06-13T08:10:00Z,2024-09-05T07:26:00Z,FALSE,69,generic_model
DONA_0056,DONA_0056_14,37.135486,-6.42957,2024-09-05T07:26:00Z,2024-11-07T17:07:00Z,FALSE,69,generic_model
DONA_0056,DONA_0056_15,37.135486,-6.42957,2024-11-07T17:07:00Z,2025-01-10T09:56:00Z,FALSE,69,generic_model
DONA_0056,DONA_0056_16,37.135486,-6.42957,2025-01-10T09:56:00Z,2025-03-16T09:51:00Z,FALSE,69,generic_model
DONA_0056,DONA_0056_17,37.135486,-6.42957,2025-03-16T09:51:00Z,2025-03-16T10:43:01Z,FALSE,69,generic_model
DONA_0057,DONA_0057_1,37.132234,-6.447347,2022-06-12T09:17:10Z,2022-07-20T17:32:00Z,FALSE,73,generic_model
DONA_0057,DONA_0057_2,37.132234,-6.447347,2022-07-20T17:32:00Z,2022-09-15T08:10:00Z,FALSE,73,generic_model
DONA_0057,DONA_0057_3,37.132234,-6.447347,2022-09-15T08:10:00Z,2022-11-25T09:43:00Z,FALSE,73,generic_model
DONA_0057,DONA_0057_4,37.132234,-6.447347,2022-11-25T09:43:00Z,2023-01-17T10:00:00Z,FALSE,73,generic_model
DONA_0057,DONA_0057_5,37.132234,-6.447347,2023-01-17T10:00:00Z,2023-03-13T10:37:00Z,FALSE,73,generic_model
DONA_0057,DONA_0057_6,37.132234,-6.447347,2023-03-13T10:37:00Z,2023-05-10T07:58:00Z,FALSE,73,generic_model
DONA_0057,DONA_0057_7,37.132234,-6.447347,2023-05-10T07:58:00Z,2023-07-04T08:12:00Z,FALSE,73,generic_model
DONA_0057,DONA_0057_8,37.132234,-6.447347,2023-07-04T08:12:00Z,2023-10-05T07:47:00Z,FALSE,73,generic_model
DONA_0057,DONA_0057_9,37.132234,-6.447347,2023-10-05T07:47:00Z,2023-11-16T10:00:00Z,FALSE,73,generic_model
DONA_0057,DONA_0057_10,37.132234,-6.447347,2023-11-16T10:00:00Z,2024-01-19T10:07:00Z,FALSE,73,generic_model
DONA_0057,DONA_0057_11,37.132234,-6.447347,2024-01-19T10:07:00Z,2024-04-02T12:17:00Z,FALSE,73,generic_model
DONA_0057,DONA_0057_12,37.132234,-6.447347,2024-04-02T12:17:00Z,2024-06-13T08:33:00Z,FALSE,73,generic_model
DONA_0057,DONA_0057_13,37.132234,-6.447347,2024-06-13T08:33:00Z,2024-09-05T07:44:00Z,FALSE,73,generic_model
DONA_0057,DONA_0057_14,37.132234,-6.447347,2024-09-05T07:44:00Z,2024-11-07T16:50:00Z,FALSE,73,generic_model
DONA_0057,DONA_0057_15,37.132234,-6.447347,2024-11-07T16:50:00Z,2025-01-10T10:16:00Z,FALSE,73,generic_model
DONA_0057,DONA_0057_16,37.132234,-6.447347,2025-01-10T10:16:00Z,2025-03-16T10:33:00Z,FALSE,73,generic_model
DONA_0057,DONA_0057_17,37.132234,-6.447347,2025-03-16T10:33:00Z,2025-03-16T11:23:01Z,FALSE,73,generic_model
DONA_0058,DONA_0058_1,36.98695,-6.507657,2022-06-12T13:54:17Z,2022-07-21T08:37:00Z,FALSE,61,generic_model
DONA_0058,DONA_0058_2,36.98695,-6.507657,2022-07-21T08:37:00Z,2022-09-14T18:12:00Z,FALSE,61,generic_model
DONA_0058,DONA_0058_3,36.98695,-6.507657,2022-09-14T18:12:00Z,2022-11-26T13:41:00Z,FALSE,61,generic_model
DONA_0058,DONA_0058_4,36.98695,-6.507657,2022-11-26T13:41:00Z,2023-01-20T10:44:00Z,FALSE,61,generic_model
DONA_0058,DONA_0058_5,36.98695,-6.507657,2023-01-20T10:44:00Z,2023-03-15T12:20:00Z,FALSE,61,generic_model
DONA_0058,DONA_0058_6,36.98695,-6.507657,2023-03-15T12:20:00Z,2023-05-11T14:17:00Z,FALSE,61,generic_model
DONA_0058,DONA_0058_7,36.98695,-6.507657,2023-05-11T14:17:00Z,2023-07-06T12:23:00Z,FALSE,61,generic_model
DONA_0058,DONA_0058_8,36.98695,-6.507657,2023-07-06T12:23:00Z,2023-10-04T09:06:00Z,FALSE,61,generic_model
DONA_0058,DONA_0058_9,36.98695,-6.507657,2023-10-04T09:06:00Z,2023-11-15T10:15:00Z,FALSE,61,generic_model
DONA_0058,DONA_0058_10,36.98695,-6.507657,2023-11-15T10:15:00Z,2024-01-15T13:46:43Z,FALSE,61,generic_model
DONA_0059,DONA_0059_1,36.987472,-6.490226,2022-06-12T14:56:11Z,2022-07-21T08:19:00Z,FALSE,77,generic_model
DONA_0059,DONA_0059_2,36.987472,-6.490226,2022-07-21T08:19:00Z,2022-09-14T17:56:00Z,FALSE,77,generic_model
DONA_0059,DONA_0059_3,36.987472,-6.490226,2022-09-14T17:56:00Z,2022-11-26T13:22:00Z,FALSE,77,generic_model
DONA_0059,DONA_0059_4,36.987472,-6.490226,2022-11-26T13:22:00Z,2023-01-20T10:59:00Z,FALSE,77,generic_model
DONA_0059,DONA_0059_5,36.987472,-6.490226,2023-01-20T10:59:00Z,2023-03-15T12:32:00Z,FALSE,77,generic_model
DONA_0059,DONA_0059_6,36.987472,-6.490226,2023-03-15T12:32:00Z,2023-05-11T14:01:00Z,FALSE,77,generic_model
DONA_0059,DONA_0059_7,36.987472,-6.490226,2023-05-11T14:01:00Z,2023-07-06T12:10:00Z,FALSE,77,generic_model
DONA_0059,DONA_0059_8,36.987472,-6.490226,2023-07-06T12:10:00Z,2023-10-04T09:22:00Z,FALSE,77,generic_model
DONA_0059,DONA_0059_9,36.987472,-6.490226,2023-10-04T09:22:00Z,2023-11-15T10:27:00Z,FALSE,77,generic_model
DONA_0059,DONA_0059_10,36.987472,-6.490226,2023-11-15T10:27:00Z,2024-01-15T14:12:00Z,FALSE,77,generic_model
DONA_0059,DONA_0059_11,36.987472,-6.490226,2024-01-15T14:12:00Z,2024-04-08T08:38:00Z,FALSE,77,generic_model
DONA_0059,DONA_0059_12,36.987472,-6.490226,2024-04-08T08:38:00Z,2024-06-11T09:22:00Z,FALSE,77,generic_model
DONA_0059,DONA_0059_13,36.987472,-6.490226,2024-06-11T09:22:00Z,2024-09-06T09:04:00Z,FALSE,77,generic_model
DONA_0059,DONA_0059_14,36.987472,-6.490226,2024-09-06T09:04:00Z,2024-11-05T13:10:00Z,FALSE,77,generic_model
DONA_0059,DONA_0059_15,36.987472,-6.490226,2024-11-05T13:10:00Z,2025-01-11T11:23:00Z,FALSE,77,generic_model
DONA_0059,DONA_0059_16,36.987472,-6.490226,2025-01-11T11:23:00Z,2025-03-14T17:20:00Z,FALSE,77,generic_model
DONA_0059,DONA_0059_17,36.987472,-6.490226,2025-03-14T17:20:00Z,2025-03-14T18:12:01Z,FALSE,77,generic_model
DONA_0060,DONA_0060_1,37.012476,-6.502389,2022-06-12T16:05:11Z,2022-07-21T11:53:00Z,FALSE,53,generic_model
DONA_0060,DONA_0060_2,37.012476,-6.502389,2022-07-21T11:53:00Z,2022-09-15T16:49:00Z,FALSE,53,generic_model
DONA_0060,DONA_0060_3,37.012476,-6.502389,2022-09-15T16:49:00Z,2022-11-26T11:48:00Z,FALSE,53,generic_model
DONA_0060,DONA_0060_4,37.012476,-6.502389,2022-11-26T11:48:00Z,2023-01-20T15:57:00Z,FALSE,53,generic_model
DONA_0060,DONA_0060_5,37.012476,-6.502389,2023-01-20T15:57:00Z,2023-03-15T11:51:00Z,FALSE,53,generic_model
DONA_0060,DONA_0060_6,37.012476,-6.502389,2023-03-15T11:51:00Z,2023-05-11T14:46:00Z,FALSE,53,generic_model
DONA_0060,DONA_0060_7,37.012476,-6.502389,2023-05-11T14:46:00Z,2023-07-06T08:26:00Z,FALSE,53,generic_model
DONA_0060,DONA_0060_8,37.012476,-6.502389,2023-07-06T08:26:00Z,2023-10-04T12:05:00Z,FALSE,53,generic_model
DONA_0060,DONA_0060_9,37.012476,-6.502389,2023-10-04T12:05:00Z,2024-01-15T11:49:00Z,FALSE,53,generic_model
DONA_0060,DONA_0060_10,37.012476,-6.502389,2024-01-15T11:49:00Z,2024-04-04T16:08:00Z,FALSE,53,generic_model
DONA_0060,DONA_0060_11,37.012476,-6.502389,2024-04-04T16:08:00Z,2024-06-11T14:40:00Z,FALSE,53,generic_model
DONA_0060,DONA_0060_12,37.012476,-6.502389,2024-06-11T14:40:00Z,2024-09-06T07:57:00Z,FALSE,53,generic_model
DONA_0060,DONA_0060_13,37.012476,-6.502389,2024-09-06T07:57:00Z,2024-11-07T09:29:00Z,FALSE,53,generic_model
DONA_0060,DONA_0060_14,37.012476,-6.502389,2024-11-07T09:29:00Z,2025-01-11T10:49:00Z,FALSE,53,generic_model
DONA_0060,DONA_0060_15,37.012476,-6.502389,2025-01-11T10:49:00Z,2025-03-14T18:03:00Z,FALSE,53,generic_model
DONA_0060,DONA_0060_16,37.012476,-6.502389,2025-03-14T18:03:00Z,2025-03-14T18:56:01Z,FALSE,53,generic_model
DONA_0061,DONA_0061_1,37.024813,-6.470661,2022-06-12T17:08:21Z,2022-07-21T14:32:00Z,FALSE,74,generic_model
DONA_0061,DONA_0061_2,37.024813,-6.470661,2022-07-21T14:32:00Z,2022-09-15T15:05:00Z,FALSE,74,generic_model
DONA_0061,DONA_0061_3,37.024813,-6.470661,2022-09-15T15:05:00Z,2022-11-26T15:21:00Z,FALSE,74,generic_model
DONA_0061,DONA_0061_4,37.024813,-6.470661,2022-11-26T15:21:00Z,2023-01-20T15:40:00Z,FALSE,74,generic_model
DONA_0061,DONA_0061_5,37.024813,-6.470661,2023-01-20T15:40:00Z,2023-03-17T13:07:00Z,FALSE,74,generic_model
DONA_0061,DONA_0061_6,37.024813,-6.470661,2023-03-17T13:07:00Z,2023-10-04T13:42:00Z,FALSE,74,generic_model
DONA_0061,DONA_0061_7,37.024813,-6.470661,2023-10-04T13:42:00Z,2023-11-15T14:21:00Z,FALSE,74,generic_model
DONA_0061,DONA_0061_8,37.024813,-6.470661,2023-11-15T14:21:00Z,2024-01-15T09:28:00Z,FALSE,74,generic_model
DONA_0061,DONA_0061_9,37.024813,-6.470661,2024-01-15T09:28:00Z,2024-04-04T11:11:00Z,FALSE,74,generic_model
DONA_0061,DONA_0061_10,37.024813,-6.470661,2024-04-04T11:11:00Z,2024-06-11T13:17:00Z,FALSE,74,generic_model
DONA_0061,DONA_0061_11,37.024813,-6.470661,2024-06-11T13:17:00Z,2024-09-06T11:06:00Z,FALSE,74,generic_model
DONA_0061,DONA_0061_12,37.024813,-6.470661,2024-09-06T11:06:00Z,2024-11-05T16:26:00Z,FALSE,74,generic_model
DONA_0061,DONA_0061_13,37.024813,-6.470661,2024-11-05T16:26:00Z,2025-01-11T14:41:00Z,FALSE,74,generic_model
DONA_0061,DONA_0061_14,37.024813,-6.470661,2025-01-11T14:41:00Z,2025-03-14T14:11:00Z,FALSE,74,generic_model
DONA_0061,DONA_0061_15,37.024813,-6.470661,2025-03-14T14:11:00Z,2025-03-14T15:04:01Z,FALSE,74,generic_model
DONA_0062,DONA_0062_1,36.894793,-6.438214,2022-06-13T08:13:26Z,2022-07-22T13:19:00Z,FALSE,59,generic_model
DONA_0062,DONA_0062_2,36.894793,-6.438214,2022-07-22T13:19:00Z,2022-09-14T09:25:00Z,FALSE,59,generic_model
DONA_0062,DONA_0062_3,36.894793,-6.438214,2022-09-14T09:25:00Z,2022-11-24T10:21:00Z,FALSE,59,generic_model
DONA_0062,DONA_0062_4,36.894793,-6.438214,2022-11-24T10:21:00Z,2023-01-18T09:57:00Z,FALSE,59,generic_model
DONA_0062,DONA_0062_5,36.894793,-6.438214,2023-01-18T09:57:00Z,2023-03-15T15:44:00Z,FALSE,59,generic_model
DONA_0062,DONA_0062_6,36.894793,-6.438214,2023-03-15T15:44:00Z,2023-05-09T09:33:00Z,FALSE,59,generic_model
DONA_0062,DONA_0062_7,36.894793,-6.438214,2023-05-09T09:33:00Z,2023-07-05T08:33:00Z,FALSE,59,generic_model
DONA_0062,DONA_0062_8,36.894793,-6.438214,2023-07-05T08:33:00Z,2023-10-03T10:22:00Z,FALSE,59,generic_model
DONA_0062,DONA_0062_9,36.894793,-6.438214,2023-10-03T10:22:00Z,2023-11-17T10:36:00Z,FALSE,59,generic_model
DONA_0062,DONA_0062_10,36.894793,-6.438214,2023-11-17T10:36:00Z,2024-01-16T08:49:00Z,FALSE,59,generic_model
DONA_0062,DONA_0062_11,36.894793,-6.438214,2024-01-16T08:49:00Z,2024-04-07T09:19:00Z,FALSE,59,generic_model
DONA_0062,DONA_0062_12,36.894793,-6.438214,2024-04-07T09:19:00Z,2024-06-10T09:31:00Z,FALSE,59,generic_model
DONA_0062,DONA_0062_13,36.894793,-6.438214,2024-06-10T09:31:00Z,2024-09-04T09:03:00Z,FALSE,59,generic_model
DONA_0062,DONA_0062_14,36.894793,-6.438214,2024-09-04T09:03:00Z,2024-11-04T11:03:00Z,FALSE,59,generic_model
DONA_0062,DONA_0062_15,36.894793,-6.438214,2024-11-04T11:03:00Z,2025-01-13T10:30:00Z,FALSE,59,generic_model
DONA_0062,DONA_0062_16,36.894793,-6.438214,2025-01-13T10:30:00Z,2025-03-15T09:59:00Z,FALSE,59,generic_model
DONA_0062,DONA_0062_17,36.894793,-6.438214,2025-03-15T09:59:00Z,2025-03-15T10:52:01Z,FALSE,59,generic_model
DONA_0063,DONA_0063_1,36.972524,-6.483803,2022-06-14T19:39:11Z,2022-07-21T07:52:00Z,FALSE,79,generic_model
DONA_0063,DONA_0063_2,36.972524,-6.483803,2022-07-21T07:52:00Z,2022-09-14T17:37:00Z,FALSE,79,generic_model
DONA_0063,DONA_0063_3,36.972524,-6.483803,2022-09-14T17:37:00Z,2022-11-26T14:31:00Z,FALSE,79,generic_model
DONA_0063,DONA_0063_4,36.972524,-6.483803,2022-11-26T14:31:00Z,2023-01-20T11:37:00Z,FALSE,79,generic_model
DONA_0063,DONA_0063_5,36.972524,-6.483803,2023-01-20T11:37:00Z,2023-03-16T09:47:00Z,FALSE,79,generic_model
DONA_0063,DONA_0063_6,36.972524,-6.483803,2023-03-16T09:47:00Z,2023-05-11T13:38:00Z,FALSE,79,generic_model
DONA_0063,DONA_0063_7,36.972524,-6.483803,2023-05-11T13:38:00Z,2023-07-06T11:45:00Z,FALSE,79,generic_model
DONA_0063,DONA_0063_8,36.972524,-6.483803,2023-07-06T11:45:00Z,2023-10-04T09:44:00Z,FALSE,79,generic_model
DONA_0063,DONA_0063_9,36.972524,-6.483803,2023-10-04T09:44:00Z,2023-11-15T10:51:00Z,FALSE,79,generic_model
DONA_0063,DONA_0063_10,36.972524,-6.483803,2023-11-15T10:51:00Z,2024-01-15T14:45:00Z,FALSE,79,generic_model
DONA_0063,DONA_0063_11,36.972524,-6.483803,2024-01-15T14:45:00Z,2024-04-08T09:09:00Z,FALSE,79,generic_model
DONA_0063,DONA_0063_12,36.972524,-6.483803,2024-04-08T09:09:00Z,2024-06-10T17:56:00Z,FALSE,79,generic_model
DONA_0063,DONA_0063_13,36.972524,-6.483803,2024-06-10T17:56:00Z,2024-09-06T09:25:00Z,FALSE,79,generic_model
